,brand_name,ACURA,AUDI,BMW,BUICK,CADILLAC,CHEVROLET,CHRYSLER,DAEWOO,DODGE,FORD,GMC,HONDA,HUMMER,HYUNDAI,INFINITI,ISUZU,JAGUAR,JEEP,KIA,LAND ROVER,LEXUS,LINCOLN,MAZDA,MERCEDES-BENZ,MERCURY,MINI,MITSUBISHI,NISSAN,OLDSMOBILE,PONTIAC,PORSCHE,RAM,SAAB,SATURN,SCION,SUBARU,SUZUKI,TOYOTA,VOLKSWAGEN,VOLVO
10,GMC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.13927077106993,0.5120534115761513,0.5664248134317317,0.30192582940998997,0.45911417953136635,2.49509248035037,0.3405292033131244,0.8031118845162575,0.37710739638810714,1.1334107212799385,0.4929870487447347,0.5094095399155683,0.5748934197109804,0.4826058867341011,0.3786877948900561,0.22206271191307095,0.47716692653706794,0.7240917618951278,0.897394606378116,0.7403021644995601,0.25835238456270915,1.1155911011647512,0.40884363766843723,0.7927331107150793,0.08097509717849243,0.27562255299779537,0.19625696794718658,0.8591098535462851,0.09013332052582361,0.6911971401876752
11,HONDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827655493652388,0.37504713573010423,1.1994857729176862,1.7738521451014149,0.49017663030721026,0.23414687251281915,0.4125311684574719,0.932424878984382,0.2511173986863585,0.4300549529980846,0.3011970609378993,1.4247760673819256,0.3687093106704499,0.6943589524351782,0.5428965816502954,1.0259590100531908,1.140118302599748,0.6170458757984881,0.4901766303072102,0.2911360492171811,0.25569237997743566,0.365901799754591,0.8209861088055327,1.1878023936106779,0.8607241853768434,0.8996380693459947,1.5469143550130187,0.8342086189428133,0.6299148656569249
12,HUMMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.87623762376234,0.20004828221897555,0.4074070132722644,0.0,0.7050808875530411,2.8304322367720642,0.0,8.448398628867343,0.5196553850449674,0.9171783903128989,0.11613096971461852,0.9992569907254345,0.4480514008847693,0.45979073889921745,0.5645687893186102,0.4216680715831892,0.0,0.4541714415870056,0.26746506149344823,0.5774702698789075,0.0,0.0,0.0,0.28534438809734636,0.5418117283426457,0.2964708714898794,0.10664288913698933,0.20445063923868115
13,HYUNDAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.20487650411653,0.7383553322656514,0.37766124306759874,1.082404098434814,0.4526182012570907,1.670875180565142,0.06004420952189163,0.7170238195350402,0.3285345773027078,1.2628047815072831,0.5752530744581509,0.8024631803053375,0.352923607058804,1.2639332933763692,0.8181446582058459,0.35655664419029165,0.3195595133648912,0.2052993378911078,0.25856331906547664,0.4022410330069141,0.6843838076837008,0.6434674045896984,0.720950877969831,1.2129857249469616,1.1602288299718793,0.5252449327538734,0.39232769910905885
14,INFINITI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.432072226999136,0.6409362669859612,1.2858783856405847,0.3318395833911186,2.0836045871293725,0.6521740796909157,2.791559876449031,0.8761695542885902,0.6152045609731424,1.7355968368575905,0.27237518523261556,0.3593721252445302,0.6128702463583364,0.9399004278310296,0.645460522988215,0.3944223181452069,1.1613917115579653,0.0,0.5461208866018206,0.23229622363124752,0.23296876625901605,0.5699527201634871,0.37642637704286985,0.566430160318583,0.6853387389594654,1.5624740168128959
15,ISUZU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.1635514018692,0.0,1.6030298462466082,0.8040365431061639,1.3291094416130869,0.4905158307433805,1.558346087466215,0.5480947636063771,0.20960530854261455,0.0,0.0,1.598732179098494,0.9287206436427251,0.0,0.0,0.0,0.0,0.456605744872694,0.9181325678271569,0.0,0.8080313046121116,3.068578573604142,0.737776705687219,0.10066291404519555,0.7719444696488522
16,JAGUAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.42633928571428,0.1914332517281106,0.5120947030497592,1.0581451655699428,1.8744712103407755,1.9023262506222,0.4712636226365545,5.65700398568918,1.2121390577507598,0.6219490798502807,0.2545600344695519,0.25350282874941726,0.0,0.2047826589298552,1.9295693722027336,0.2603772199007574,1.3086646795012034,0.3289291900362916,0.0,0.5146389856755711,0.0,0.21874352450024379,0.28850710186167644,2.3968186546463244
17,JEEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.587365591397848,0.6809574725141959,1.4442354087779001,0.3963935534412393,0.38182892485606884,0.37836219165085383,0.3516899106147363,0.9326374590101426,0.291283201076834,0.8175117952857294,0.5766659330213746,0.16816097406704617,0.4315849586048561,0.21785460653901828,0.6271451318039747,0.13133552339080173,0.9022956037315717,0.4248653060292674,0.761813265534089,0.7355239860565485,0.5024741733641601,0.25093568716284403,0.49958502975258373
18,KIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.677303370786515,0.17044459655742358,0.5391737414013915,0.29976275300473704,1.0226832452081955,0.3729561422562746,0.6101553908677981,0.5843991953289829,0.9482218272735488,0.6210154690202954,0.33738003965631197,0.4947917188345624,0.0971288852524522,0.26213257194503214,0.08783247586764631,0.6622933803876793,1.4612638660273383,0.4533449042355592,1.2297299901709484,0.8588509797906201,0.2904520935596204,0.2784204210755972
19,LAND ROVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.80980683506687,1.5374563270551385,0.6056375581798696,0.2788523730443143,2.666005113112601,0.4034459865321994,0.13800554124463882,0.4236363129359556,0.25312615292660984,0.0,0.06815945854426086,2.649215601657245,0.0,0.7259556419224109,0.29194705722884334,0.0,0.3425828611926536,0.32524805089216763,0.6067180471527316,0.35209583902286823,1.7796015522439737
